model,layer,kind,component,mean,std,shape,cosine,avgable,replaceable,score_avg,score_replace
deepseek-coder-7b-instruct-v1.5,5,subcomponent,attn_v,-0.15041228257302125,-1.876292483149886,"torch.Size([4096, 4096])",0.3840535196023297,True,False,60.98,1.83
deepseek-coder-7b-instruct-v1.5,5,subcomponent,attn_o,-1.3368776907917055,-2.1469236058929546,"torch.Size([4096, 4096])",0.3840535196023297,True,False,60.98,1.83
deepseek-coder-7b-instruct-v1.5,5,subcomponent,mlp_gate,0.5786023321113862,0.2296070901694254,"torch.Size([11008, 4096])",0.3687899120190151,True,True,68.29,66.46
deepseek-coder-7b-instruct-v1.5,5,subcomponent,mlp_up,-0.6531859764659259,-0.31810625268256393,"torch.Size([11008, 4096])",0.3687899120190151,True,True,68.29,66.46
deepseek-coder-7b-instruct-v1.5,5,subcomponent,mlp_down,-0.41627382182712436,-0.3187760206518399,"torch.Size([4096, 11008])",0.3687899120190151,True,True,68.29,66.46
deepseek-coder-7b-instruct-v1.5,6,subcomponent,mlp_gate,-1.7977648913987319,0.25879403186254935,"torch.Size([11008, 4096])",0.3708290276519751,True,True,63.41,63.41
deepseek-coder-7b-instruct-v1.5,6,subcomponent,mlp_up,-0.5361090033998944,-0.23078695088538806,"torch.Size([11008, 4096])",0.3708290276519751,True,True,63.41,63.41
deepseek-coder-7b-instruct-v1.5,6,subcomponent,mlp_down,-0.5045960107281093,-0.25501195141628885,"torch.Size([4096, 11008])",0.3708290276519751,True,True,63.41,63.41
deepseek-coder-7b-instruct-v1.5,7,subcomponent,mlp_gate,0.12797530853388805,0.33494522001752874,"torch.Size([11008, 4096])",0.3962525402381707,True,True,60.37,60.37
deepseek-coder-7b-instruct-v1.5,7,subcomponent,mlp_up,-0.30191835564109504,-0.3459334714537732,"torch.Size([11008, 4096])",0.3962525402381707,True,True,60.37,60.37
deepseek-coder-7b-instruct-v1.5,7,subcomponent,mlp_down,-0.5848542421041245,-0.36538095240967006,"torch.Size([4096, 11008])",0.3962525402381707,True,True,60.37,60.37
deepseek-coder-7b-instruct-v1.5,8,subcomponent,attn_q,-0.1549884715098142,2.29404753775053,"torch.Size([4096, 4096])",0.4473578546647341,True,False,56.1,17.68
deepseek-coder-7b-instruct-v1.5,8,subcomponent,attn_k,-1.0759503641857442,2.0797192864045817,"torch.Size([4096, 4096])",0.4473578546647341,True,False,56.1,17.68
deepseek-coder-7b-instruct-v1.5,8,subcomponent,attn_v,-0.256519085645004,-1.8809382485150064,"torch.Size([4096, 4096])",0.4473578546647341,True,False,56.1,17.68
deepseek-coder-7b-instruct-v1.5,8,subcomponent,attn_o,-0.8504522029442038,-2.20488933238949,"torch.Size([4096, 4096])",0.4473578546647341,True,False,56.1,17.68
deepseek-coder-7b-instruct-v1.5,8,subcomponent,mlp_gate,-0.7748294141380044,0.17504244191603374,"torch.Size([11008, 4096])",0.406441575422423,True,True,60.98,59.76
deepseek-coder-7b-instruct-v1.5,8,subcomponent,mlp_up,-0.11900455137582405,-0.30059076484659003,"torch.Size([11008, 4096])",0.406441575422423,True,True,60.98,59.76
deepseek-coder-7b-instruct-v1.5,8,subcomponent,mlp_down,-0.4263899723650363,-0.3303768267710018,"torch.Size([4096, 11008])",0.406441575422423,True,True,60.98,59.76
deepseek-coder-7b-instruct-v1.5,9,subcomponent,attn_q,0.9081000455861551,1.8385130981721778,"torch.Size([4096, 4096])",0.4759717943454196,True,False,56.71,19.51
deepseek-coder-7b-instruct-v1.5,9,subcomponent,attn_k,-0.2770873540307447,1.45151241417431,"torch.Size([4096, 4096])",0.4759717943454196,True,False,56.71,19.51
deepseek-coder-7b-instruct-v1.5,9,subcomponent,attn_v,-1.405636959898183,-1.8516722514588884,"torch.Size([4096, 4096])",0.4759717943454196,True,False,56.71,19.51
deepseek-coder-7b-instruct-v1.5,9,subcomponent,attn_o,-0.6462767692508811,-2.1918065536644966,"torch.Size([4096, 4096])",0.4759717943454196,True,False,56.71,19.51
deepseek-coder-7b-instruct-v1.5,9,subcomponent,mlp_gate,1.6253916208377095,0.15740953756660298,"torch.Size([11008, 4096])",0.4073552834690143,True,True,64.63,60.37
deepseek-coder-7b-instruct-v1.5,9,subcomponent,mlp_up,0.4618339275237365,-0.30097759168257765,"torch.Size([11008, 4096])",0.4073552834690143,True,True,64.63,60.37
deepseek-coder-7b-instruct-v1.5,9,subcomponent,mlp_down,0.08260804814756767,-0.3307497297404422,"torch.Size([4096, 11008])",0.4073552834690143,True,True,64.63,60.37
deepseek-coder-7b-instruct-v1.5,10,subcomponent,mlp_gate,-1.8198394988809858,0.1558410197394279,"torch.Size([11008, 4096])",0.4129417451634658,True,False,56.71,54.88
deepseek-coder-7b-instruct-v1.5,10,subcomponent,mlp_up,-0.6831561816185142,-0.15419587114419933,"torch.Size([11008, 4096])",0.4129417451634658,True,False,56.71,54.88
deepseek-coder-7b-instruct-v1.5,10,subcomponent,mlp_down,-1.047001355411968,-0.2552954704693266,"torch.Size([4096, 11008])",0.4129417451634658,True,False,56.71,54.88
deepseek-coder-7b-instruct-v1.5,11,subcomponent,mlp_gate,2.423072371628051,0.010445792362721513,"torch.Size([11008, 4096])",0.4049139957706305,True,True,60.98,57.93
deepseek-coder-7b-instruct-v1.5,11,subcomponent,mlp_up,0.36927927774266944,-0.14086075304464757,"torch.Size([11008, 4096])",0.4049139957706305,True,True,60.98,57.93
deepseek-coder-7b-instruct-v1.5,11,subcomponent,mlp_down,-0.16549347742414616,-0.21783228932726206,"torch.Size([4096, 11008])",0.4049139957706305,True,True,60.98,57.93
deepseek-coder-7b-instruct-v1.5,12,subcomponent,attn_q,-0.5037376046520852,1.7089122629014921,"torch.Size([4096, 4096])",0.4766988592586429,True,False,65.24,33.54
deepseek-coder-7b-instruct-v1.5,12,subcomponent,attn_k,-1.0571502916578237,1.5974750811299374,"torch.Size([4096, 4096])",0.4766988592586429,True,False,65.24,33.54
deepseek-coder-7b-instruct-v1.5,12,subcomponent,attn_v,0.20775265166271406,-1.5671101613417293,"torch.Size([4096, 4096])",0.4766988592586429,True,False,65.24,33.54
deepseek-coder-7b-instruct-v1.5,12,subcomponent,attn_o,-0.9935324846201136,-1.8445124543963571,"torch.Size([4096, 4096])",0.4766988592586429,True,False,65.24,33.54
deepseek-coder-7b-instruct-v1.5,12,subcomponent,mlp_gate,0.0914642368123611,-0.11765384886989733,"torch.Size([11008, 4096])",0.4113897071661178,True,False,59.76,54.27
deepseek-coder-7b-instruct-v1.5,12,subcomponent,mlp_up,-0.2668796912509837,-0.08061244390263701,"torch.Size([11008, 4096])",0.4113897071661178,True,False,59.76,54.27
deepseek-coder-7b-instruct-v1.5,12,subcomponent,mlp_down,-0.3380577252801948,-0.163103149966317,"torch.Size([4096, 11008])",0.4113897071661178,True,False,59.76,54.27
deepseek-coder-7b-instruct-v1.5,13,subcomponent,attn_q,0.87232326754833,1.230514677273851,"torch.Size([4096, 4096])",0.4728713362841693,True,False,56.1,31.1
deepseek-coder-7b-instruct-v1.5,13,subcomponent,attn_k,-0.7163810467546603,0.8253468050399828,"torch.Size([4096, 4096])",0.4728713362841693,True,False,56.1,31.1
deepseek-coder-7b-instruct-v1.5,13,subcomponent,attn_v,0.019688931255852016,-1.482367864492357,"torch.Size([4096, 4096])",0.4728713362841693,True,False,56.1,31.1
deepseek-coder-7b-instruct-v1.5,13,subcomponent,attn_o,-1.5272732195421717,-1.731111461308003,"torch.Size([4096, 4096])",0.4728713362841693,True,False,56.1,31.1
deepseek-coder-7b-instruct-v1.5,13,subcomponent,mlp_gate,-0.3250068011493946,-0.21218144240553863,"torch.Size([11008, 4096])",0.4132204176203424,True,True,60.37,56.1
deepseek-coder-7b-instruct-v1.5,13,subcomponent,mlp_up,0.18256279557823737,-0.01298396073109031,"torch.Size([11008, 4096])",0.4132204176203424,True,True,60.37,56.1
deepseek-coder-7b-instruct-v1.5,13,subcomponent,mlp_down,-0.45463617511176896,-0.10949414527161686,"torch.Size([4096, 11008])",0.4132204176203424,True,True,60.37,56.1
deepseek-coder-7b-instruct-v1.5,14,subcomponent,mlp_gate,-0.8675398442952192,-0.265407358438512,"torch.Size([11008, 4096])",0.416366298818988,True,True,64.02,59.15
deepseek-coder-7b-instruct-v1.5,14,subcomponent,mlp_up,-0.26028117315926297,0.06567431209391952,"torch.Size([11008, 4096])",0.416366298818988,True,True,64.02,59.15
deepseek-coder-7b-instruct-v1.5,14,subcomponent,mlp_down,-0.2230734953071608,-0.025162165312687956,"torch.Size([4096, 11008])",0.416366298818988,True,True,64.02,59.15
deepseek-coder-7b-instruct-v1.5,15,subcomponent,attn_q,-0.3277353002398373,0.9014840413793938,"torch.Size([4096, 4096])",0.4766857260180301,True,False,59.15,38.41
deepseek-coder-7b-instruct-v1.5,15,subcomponent,attn_k,-0.9537609760936899,0.4879453307847232,"torch.Size([4096, 4096])",0.4766857260180301,True,False,59.15,38.41
deepseek-coder-7b-instruct-v1.5,15,subcomponent,attn_v,0.3037027475127963,-0.7487726253697977,"torch.Size([4096, 4096])",0.4766857260180301,True,False,59.15,38.41
deepseek-coder-7b-instruct-v1.5,15,subcomponent,attn_o,-0.07654731874311461,-0.9724891481004558,"torch.Size([4096, 4096])",0.4766857260180301,True,False,59.15,38.41
deepseek-coder-7b-instruct-v1.5,15,subcomponent,mlp_gate,-1.3001344306338278,-0.2132123399095581,"torch.Size([11008, 4096])",0.4118064547061936,True,False,56.1,51.22
deepseek-coder-7b-instruct-v1.5,15,subcomponent,mlp_up,0.04927404625457421,0.13132182252274766,"torch.Size([11008, 4096])",0.4118064547061936,True,False,56.1,51.22
deepseek-coder-7b-instruct-v1.5,15,subcomponent,mlp_down,-0.5245397670656152,0.053476585092916994,"torch.Size([4096, 11008])",0.4118064547061936,True,False,56.1,51.22
deepseek-coder-7b-instruct-v1.5,16,subcomponent,attn_q,-0.4507645528410818,0.6945299096161738,"torch.Size([4096, 4096])",0.4351956794795313,True,False,56.1,39.02
deepseek-coder-7b-instruct-v1.5,16,subcomponent,attn_k,0.06433687278923808,0.35733193770956945,"torch.Size([4096, 4096])",0.4351956794795313,True,False,56.1,39.02
deepseek-coder-7b-instruct-v1.5,16,subcomponent,attn_v,0.30964375127243515,-0.6395666814291756,"torch.Size([4096, 4096])",0.4351956794795313,True,False,56.1,39.02
deepseek-coder-7b-instruct-v1.5,16,subcomponent,attn_o,0.26010362687692434,-0.8629697267963738,"torch.Size([4096, 4096])",0.4351956794795313,True,False,56.1,39.02
deepseek-coder-7b-instruct-v1.5,16,subcomponent,mlp_gate,-2.2274781789915092,-0.17439646603181067,"torch.Size([11008, 4096])",0.407862895551325,True,False,57.32,54.27
deepseek-coder-7b-instruct-v1.5,16,subcomponent,mlp_up,-0.10407659451128502,0.1385400689509914,"torch.Size([11008, 4096])",0.407862895551325,True,False,57.32,54.27
deepseek-coder-7b-instruct-v1.5,16,subcomponent,mlp_down,-0.06003332703523486,0.05848292347884249,"torch.Size([4096, 11008])",0.407862895551325,True,False,57.32,54.27
deepseek-coder-7b-instruct-v1.5,17,subcomponent,attn_q,1.5118639342163653,0.8290668056553018,"torch.Size([4096, 4096])",0.4403998203394262,True,False,59.76,51.22
deepseek-coder-7b-instruct-v1.5,17,subcomponent,attn_k,-0.0998219754067366,0.5694246503672713,"torch.Size([4096, 4096])",0.4403998203394262,True,False,59.76,51.22
deepseek-coder-7b-instruct-v1.5,17,subcomponent,attn_v,0.31473746624628546,-0.6662336417352202,"torch.Size([4096, 4096])",0.4403998203394262,True,False,59.76,51.22
deepseek-coder-7b-instruct-v1.5,17,subcomponent,attn_o,-0.22013340735053125,-0.8145020049781714,"torch.Size([4096, 4096])",0.4403998203394262,True,False,59.76,51.22
deepseek-coder-7b-instruct-v1.5,17,subcomponent,mlp_gate,-0.40287036850094654,-0.13988928047847823,"torch.Size([11008, 4096])",0.4185339654907076,True,True,65.85,62.2
deepseek-coder-7b-instruct-v1.5,17,subcomponent,mlp_up,-1.0042966854222253,0.18060746263002717,"torch.Size([11008, 4096])",0.4185339654907076,True,True,65.85,62.2
deepseek-coder-7b-instruct-v1.5,17,subcomponent,mlp_down,-0.1298569119748214,0.10814944694799898,"torch.Size([4096, 11008])",0.4185339654907076,True,True,65.85,62.2
deepseek-coder-7b-instruct-v1.5,18,subcomponent,attn_q,-1.8325384044967277,0.6355746843175392,"torch.Size([4096, 4096])",0.4632368675274159,True,False,64.02,53.05
deepseek-coder-7b-instruct-v1.5,18,subcomponent,attn_k,-1.6834032000844643,0.38223178260840973,"torch.Size([4096, 4096])",0.4632368675274159,True,False,64.02,53.05
deepseek-coder-7b-instruct-v1.5,18,subcomponent,attn_v,-0.44154393330884034,-0.41543143617218004,"torch.Size([4096, 4096])",0.4632368675274159,True,False,64.02,53.05
deepseek-coder-7b-instruct-v1.5,18,subcomponent,attn_o,-0.7485182268595674,-0.54682249151096,"torch.Size([4096, 4096])",0.4632368675274159,True,False,64.02,53.05
deepseek-coder-7b-instruct-v1.5,18,subcomponent,mlp_gate,1.1766678103263715,-0.11156773432309741,"torch.Size([11008, 4096])",0.4295951012434116,True,False,58.54,52.44
deepseek-coder-7b-instruct-v1.5,18,subcomponent,mlp_up,-0.7905640121598524,0.2532404627697052,"torch.Size([11008, 4096])",0.4295951012434116,True,False,58.54,52.44
deepseek-coder-7b-instruct-v1.5,18,subcomponent,mlp_down,-0.20877868257020965,0.22697006291825328,"torch.Size([4096, 11008])",0.4295951012434116,True,False,58.54,52.44
deepseek-coder-7b-instruct-v1.5,19,subcomponent,attn_q,-0.1492689002331338,0.25342472247949055,"torch.Size([4096, 4096])",0.443729168891509,True,True,67.07,64.02
deepseek-coder-7b-instruct-v1.5,19,subcomponent,attn_k,-0.023785226353732883,-0.11743149911321799,"torch.Size([4096, 4096])",0.443729168891509,True,True,67.07,64.02
deepseek-coder-7b-instruct-v1.5,19,subcomponent,attn_v,0.4093960658691606,-0.03785515733009539,"torch.Size([4096, 4096])",0.443729168891509,True,True,67.07,64.02
deepseek-coder-7b-instruct-v1.5,19,subcomponent,attn_o,-0.49668593517359283,-0.15244547021724017,"torch.Size([4096, 4096])",0.443729168891509,True,True,67.07,64.02
deepseek-coder-7b-instruct-v1.5,19,subcomponent,mlp_gate,0.9545026406146799,-0.0046381236315448035,"torch.Size([11008, 4096])",0.4377333375858094,True,True,62.2,63.41
deepseek-coder-7b-instruct-v1.5,19,subcomponent,mlp_up,-0.18412538535787384,0.24196432375840696,"torch.Size([11008, 4096])",0.4377333375858094,True,True,62.2,63.41
deepseek-coder-7b-instruct-v1.5,19,subcomponent,mlp_down,-0.18622144930591497,0.2640751863686534,"torch.Size([4096, 11008])",0.4377333375858094,True,True,62.2,63.41
deepseek-coder-7b-instruct-v1.5,20,subcomponent,attn_q,1.7388837467263463,-0.03401220259043458,"torch.Size([4096, 4096])",0.4562152335570024,True,True,60.98,57.32
deepseek-coder-7b-instruct-v1.5,20,subcomponent,attn_k,0.09939193264405219,-0.32919111017236075,"torch.Size([4096, 4096])",0.4562152335570024,True,True,60.98,57.32
deepseek-coder-7b-instruct-v1.5,20,subcomponent,attn_v,0.029186959637505467,0.20941032085682018,"torch.Size([4096, 4096])",0.4562152335570024,True,True,60.98,57.32
deepseek-coder-7b-instruct-v1.5,20,subcomponent,attn_o,-0.11970135417806994,0.16182578191809832,"torch.Size([4096, 4096])",0.4562152335570024,True,True,60.98,57.32
deepseek-coder-7b-instruct-v1.5,20,subcomponent,mlp_gate,-0.8010418063259043,0.09785192089688349,"torch.Size([11008, 4096])",0.4425124891524363,True,True,65.85,63.41
deepseek-coder-7b-instruct-v1.5,20,subcomponent,mlp_up,-0.09918752348152432,0.28317552350452735,"torch.Size([11008, 4096])",0.4425124891524363,True,True,65.85,63.41
deepseek-coder-7b-instruct-v1.5,20,subcomponent,mlp_down,-0.2928632818980214,0.33429841284126544,"torch.Size([4096, 11008])",0.4425124891524363,True,True,65.85,63.41
deepseek-coder-7b-instruct-v1.5,21,subcomponent,attn_q,-0.6817507390465223,0.010199446539238028,"torch.Size([4096, 4096])",0.3751989479281587,True,True,67.07,66.46
deepseek-coder-7b-instruct-v1.5,21,subcomponent,attn_k,1.5403850407286475,-0.14750810927124913,"torch.Size([4096, 4096])",0.3751989479281587,True,True,67.07,66.46
deepseek-coder-7b-instruct-v1.5,21,subcomponent,attn_v,0.1380114622412402,0.361334054656573,"torch.Size([4096, 4096])",0.3751989479281587,True,True,67.07,66.46
deepseek-coder-7b-instruct-v1.5,21,subcomponent,attn_o,-0.5052889713538661,0.28577452438816686,"torch.Size([4096, 4096])",0.3751989479281587,True,True,67.07,66.46
deepseek-coder-7b-instruct-v1.5,21,subcomponent,mlp_gate,0.20729267046277897,0.16997373123863735,"torch.Size([11008, 4096])",0.439004541599739,True,True,67.68,61.59
deepseek-coder-7b-instruct-v1.5,21,subcomponent,mlp_up,0.002607133136410933,0.29928346127402117,"torch.Size([11008, 4096])",0.439004541599739,True,True,67.68,61.59
deepseek-coder-7b-instruct-v1.5,21,subcomponent,mlp_down,-0.8759752486980671,0.36053340999210426,"torch.Size([4096, 11008])",0.439004541599739,True,True,67.68,61.59
deepseek-coder-7b-instruct-v1.5,22,subcomponent,attn_q,-0.7822463991808727,0.06027773759130706,"torch.Size([4096, 4096])",0.4232885634662653,True,True,66.46,62.2
deepseek-coder-7b-instruct-v1.5,22,subcomponent,attn_k,0.6254266352765141,-0.13821439882970513,"torch.Size([4096, 4096])",0.4232885634662653,True,True,66.46,62.2
deepseek-coder-7b-instruct-v1.5,22,subcomponent,attn_v,-2.004566727666695,0.49457320390801734,"torch.Size([4096, 4096])",0.4232885634662653,True,True,66.46,62.2
deepseek-coder-7b-instruct-v1.5,22,subcomponent,attn_o,0.8258343733621355,0.3680632260967458,"torch.Size([4096, 4096])",0.4232885634662653,True,True,66.46,62.2
deepseek-coder-7b-instruct-v1.5,22,subcomponent,mlp_gate,1.9029236657629551,0.21357676986264587,"torch.Size([11008, 4096])",0.4427046830184677,True,True,64.63,63.41
deepseek-coder-7b-instruct-v1.5,22,subcomponent,mlp_up,-0.13720194416709378,0.35916098869345225,"torch.Size([11008, 4096])",0.4427046830184677,True,True,64.63,63.41
deepseek-coder-7b-instruct-v1.5,22,subcomponent,mlp_down,1.112362224005584,0.4198850355547023,"torch.Size([4096, 11008])",0.4427046830184677,True,True,64.63,63.41
deepseek-coder-7b-instruct-v1.5,23,subcomponent,attn_q,0.09355191295201669,-0.23354863656039007,"torch.Size([4096, 4096])",0.3905223291671886,True,True,65.85,67.07
deepseek-coder-7b-instruct-v1.5,23,subcomponent,attn_k,1.002599781294396,-0.48207714857263617,"torch.Size([4096, 4096])",0.3905223291671886,True,True,65.85,67.07
deepseek-coder-7b-instruct-v1.5,23,subcomponent,attn_v,-0.3151774564473691,0.7266957852497005,"torch.Size([4096, 4096])",0.3905223291671886,True,True,65.85,67.07
deepseek-coder-7b-instruct-v1.5,23,subcomponent,attn_o,0.47960211779290607,0.6033227624579881,"torch.Size([4096, 4096])",0.3905223291671886,True,True,65.85,67.07
deepseek-coder-7b-instruct-v1.5,23,subcomponent,mlp_gate,1.5660017911019923,0.2521539086639656,"torch.Size([11008, 4096])",0.4395843202755141,True,True,68.9,63.41
deepseek-coder-7b-instruct-v1.5,23,subcomponent,mlp_up,0.43425740448662065,0.40089616299604064,"torch.Size([11008, 4096])",0.4395843202755141,True,True,68.9,63.41
deepseek-coder-7b-instruct-v1.5,23,subcomponent,mlp_down,-0.053497565996598315,0.4502699036379084,"torch.Size([4096, 11008])",0.4395843202755141,True,True,68.9,63.41
deepseek-coder-7b-instruct-v1.5,24,subcomponent,attn_q,-0.01574430576296634,-0.47878053478997123,"torch.Size([4096, 4096])",0.4097195782201187,True,True,65.85,67.68
deepseek-coder-7b-instruct-v1.5,24,subcomponent,attn_k,0.5487593873549307,-0.7683635751121352,"torch.Size([4096, 4096])",0.4097195782201187,True,True,65.85,67.68
deepseek-coder-7b-instruct-v1.5,24,subcomponent,attn_v,-0.06505361626357398,0.8389002191416692,"torch.Size([4096, 4096])",0.4097195782201187,True,True,65.85,67.68
deepseek-coder-7b-instruct-v1.5,24,subcomponent,attn_o,0.18964836283223052,0.7094487572391039,"torch.Size([4096, 4096])",0.4097195782201187,True,True,65.85,67.68
deepseek-coder-7b-instruct-v1.5,24,subcomponent,mlp_gate,1.6773183330017707,0.2689672425925009,"torch.Size([11008, 4096])",0.4381283758945359,True,True,68.29,64.02
deepseek-coder-7b-instruct-v1.5,24,subcomponent,mlp_up,-0.2725677468933985,0.46771664448484834,"torch.Size([11008, 4096])",0.4381283758945359,True,True,68.29,64.02
deepseek-coder-7b-instruct-v1.5,24,subcomponent,mlp_down,0.33545991485600213,0.4940442665807302,"torch.Size([4096, 11008])",0.4381283758945359,True,True,68.29,64.02
deepseek-coder-7b-instruct-v1.5,25,subcomponent,attn_q,-0.19897516915158134,-0.4719838496662667,"torch.Size([4096, 4096])",0.3683251161877094,True,True,64.63,67.07
deepseek-coder-7b-instruct-v1.5,25,subcomponent,attn_k,1.25395544891734,-0.7254096053949344,"torch.Size([4096, 4096])",0.3683251161877094,True,True,64.63,67.07
deepseek-coder-7b-instruct-v1.5,25,subcomponent,attn_v,0.18685205158700496,1.0668521632797034,"torch.Size([4096, 4096])",0.3683251161877094,True,True,64.63,67.07
deepseek-coder-7b-instruct-v1.5,25,subcomponent,attn_o,-0.8992858249403516,0.9641649909575086,"torch.Size([4096, 4096])",0.3683251161877094,True,True,64.63,67.07
deepseek-coder-7b-instruct-v1.5,25,subcomponent,mlp_gate,2.3029621561710947,0.2810287487392378,"torch.Size([11008, 4096])",0.4365454103140954,True,True,69.51,66.46
deepseek-coder-7b-instruct-v1.5,25,subcomponent,mlp_up,0.1714144442368929,0.539634105393542,"torch.Size([11008, 4096])",0.4365454103140954,True,True,69.51,66.46
deepseek-coder-7b-instruct-v1.5,25,subcomponent,mlp_down,0.015959378335160902,0.5352083132772302,"torch.Size([4096, 11008])",0.4365454103140954,True,True,69.51,66.46
deepseek-coder-7b-instruct-v1.5,26,subcomponent,attn_q,0.7453563135437579,-0.6008854244319641,"torch.Size([4096, 4096])",0.4096494301773571,True,True,62.2,64.63
deepseek-coder-7b-instruct-v1.5,26,subcomponent,attn_k,0.7523883420741158,-0.8598106207034794,"torch.Size([4096, 4096])",0.4096494301773571,True,True,62.2,64.63
deepseek-coder-7b-instruct-v1.5,26,subcomponent,attn_v,1.444490021503789,1.3763086836577205,"torch.Size([4096, 4096])",0.4096494301773571,True,True,62.2,64.63
deepseek-coder-7b-instruct-v1.5,26,subcomponent,attn_o,0.4289540511947235,1.1779956006993606,"torch.Size([4096, 4096])",0.4096494301773571,True,True,62.2,64.63
deepseek-coder-7b-instruct-v1.5,26,subcomponent,mlp_gate,1.2274333230558765,0.2620589856092154,"torch.Size([11008, 4096])",0.4342949610650814,True,True,62.8,63.41
deepseek-coder-7b-instruct-v1.5,26,subcomponent,mlp_up,0.007283159979256183,0.6110882676893992,"torch.Size([11008, 4096])",0.4342949610650814,True,True,62.8,63.41
deepseek-coder-7b-instruct-v1.5,26,subcomponent,mlp_down,-0.5459167472498451,0.5696927815475495,"torch.Size([4096, 11008])",0.4342949610650814,True,True,62.8,63.41
deepseek-coder-7b-instruct-v1.5,27,subcomponent,attn_q,-0.6006942787128755,-0.7841875228190969,"torch.Size([4096, 4096])",0.3894447389979049,True,True,67.07,65.85
deepseek-coder-7b-instruct-v1.5,27,subcomponent,attn_k,-0.7539060529125934,-0.942372184755832,"torch.Size([4096, 4096])",0.3894447389979049,True,True,67.07,65.85
deepseek-coder-7b-instruct-v1.5,27,subcomponent,attn_v,-0.7007007401542175,1.4958043881732506,"torch.Size([4096, 4096])",0.3894447389979049,True,True,67.07,65.85
deepseek-coder-7b-instruct-v1.5,27,subcomponent,attn_o,-0.6073727351357735,1.3706357406365641,"torch.Size([4096, 4096])",0.3894447389979049,True,True,67.07,65.85
deepseek-coder-7b-instruct-v1.5,28,subcomponent,attn_q,0.41063541000378967,-0.6463722433633177,"torch.Size([4096, 4096])",0.3427119247391554,True,True,66.46,64.02
deepseek-coder-7b-instruct-v1.5,28,subcomponent,attn_k,0.4684776761082455,-0.7027042541022291,"torch.Size([4096, 4096])",0.3427119247391554,True,True,66.46,64.02
deepseek-coder-7b-instruct-v1.5,28,subcomponent,attn_v,-0.9766410496042889,1.5013258603598783,"torch.Size([4096, 4096])",0.3427119247391554,True,True,66.46,64.02
deepseek-coder-7b-instruct-v1.5,28,subcomponent,attn_o,0.14984365595332325,1.5121724296500576,"torch.Size([4096, 4096])",0.3427119247391554,True,True,66.46,64.02
deepseek-coder-7b-instruct-v1.5,28,subcomponent,mlp_gate,2.936155179589629,0.4839433303986739,"torch.Size([11008, 4096])",0.4381355971760344,True,True,62.2,62.2
deepseek-coder-7b-instruct-v1.5,28,subcomponent,mlp_up,-1.2027695539711853,0.6400403722335735,"torch.Size([11008, 4096])",0.4381355971760344,True,True,62.2,62.2
deepseek-coder-7b-instruct-v1.5,28,subcomponent,mlp_down,-0.15334191029314326,0.34663477905124473,"torch.Size([4096, 11008])",0.4381355971760344,True,True,62.2,62.2
deepseek-coder-7b-instruct-v1.5,29,subcomponent,attn_q,-0.02508812575730577,-0.45137031133008715,"torch.Size([4096, 4096])",0.3304401077595588,True,True,64.02,62.8
deepseek-coder-7b-instruct-v1.5,29,subcomponent,attn_k,0.6038797549074018,-0.4494098304735713,"torch.Size([4096, 4096])",0.3304401077595588,True,True,64.02,62.8
deepseek-coder-7b-instruct-v1.5,29,subcomponent,attn_v,1.226558826722917,1.0238068270014409,"torch.Size([4096, 4096])",0.3304401077595588,True,True,64.02,62.8
deepseek-coder-7b-instruct-v1.5,29,subcomponent,attn_o,-0.041090279425809124,0.9950284466875239,"torch.Size([4096, 4096])",0.3304401077595588,True,True,64.02,62.8
deepseek-coder-7b-instruct-v1.5,29,subcomponent,mlp_gate,4.613367625502544,1.0884122982145685,"torch.Size([11008, 4096])",0.4356160230526571,True,False,60.37,53.05
deepseek-coder-7b-instruct-v1.5,29,subcomponent,mlp_up,0.21100263351423698,0.8377181037527345,"torch.Size([11008, 4096])",0.4356160230526571,True,False,60.37,53.05
deepseek-coder-7b-instruct-v1.5,29,subcomponent,mlp_down,-0.07971590512060035,-0.4138630917589563,"torch.Size([4096, 11008])",0.4356160230526571,True,False,60.37,53.05
